"","x"
"9133",0.00892518373989659
"9134",0.00892518373989659
"9135",0.008925252454004
"9136",0.00892537531813486
"9137",0.00892581386597846
"9138",0.00892596786857314
"9139",0.00892608549539964
"9140",0.00892635926731356
"9141",0.00892656927184254
"9142",0.0089266404875249
"9143",0.00892675820986477
"9144",0.00892685728231946
"9145",0.00892685728231946
"9146",0.00892685728231946
"9147",0.0089271638588635
"9148",0.00892761663579233
"9149",0.00892761663579233
"9150",0.00892773414860082
"9151",0.00892779617415085
"9152",0.00892779617415085
"9153",0.00892807010510777
"9154",0.00892813231280143
"9155",0.00892813231280143
"9156",0.00892871770914205
"9157",0.00892904860288823
"9158",0.00892912378691046
"9159",0.00892943476972408
"9160",0.00892943476972408
"9161",0.00892958054373216
"9162",0.00892958054373216
"9163",0.00892958054373216
"9164",0.00893054584817166
"9165",0.00893056230191758
"9166",0.00893072898729541
"9167",0.0089307499872654
"9168",0.00893117201261473
"9169",0.00893120724316032
"9170",0.00893164005693314
"9171",0.00893218380030869
"9172",0.00893218380030869
"9173",0.00893220162286057
"9174",0.00893220162286057
"9175",0.00893237481841469
"9176",0.00893264226507229
"9177",0.00893264226507229
"9178",0.00893320834373934
"9179",0.00893379563758789
"9180",0.00893473778154352
"9181",0.0089350826961867
"9182",0.00893527488740042
"9183",0.00893527488740042
"9184",0.00893536480600177
"9185",0.0089354071531168
"9186",0.00893566459072137
"9187",0.0089357506902259
"9188",0.0089357506902259
"9189",0.00893612685631773
"9190",0.00893623301084612
"9191",0.00893659901376143
"9192",0.008938228260579
"9193",0.00893960203879673
"9194",0.0089401948483927
"9195",0.00894022898853941
"9196",0.00894022898853941
"9197",0.00894022898853941
"9198",0.00894038158508992
"9199",0.00894109636256513
"9200",0.00894173520644903
"9201",0.00894173520644903
"9202",0.0089420287314762
"9203",0.00894221399803796
"9204",0.00894450900155297
"9205",0.00894450900155297
"9206",0.00894450900155297
"9207",0.00894516947072033
"9208",0.00894516947072033
"9209",0.00894539955058204
"9210",0.00894548985907995
"9211",0.00894548985907995
"9212",0.0089457879914665
"9213",0.0089457879914665
"9214",0.00894880502359507
"9215",0.00894910389929859
"9216",0.00894918134298872
"9217",0.00894920781419994
"9218",0.00894960440213399
"9219",0.00894983435006791
"9220",0.00894983435006791
"9221",0.00895020052032192
"9222",0.00895020052032192
"9223",0.00895057137201283
"9224",0.00895058870268173
"9225",0.0089506644166446
"9226",0.00895163499092622
"9227",0.00895238537206888
"9228",0.00895238537206888
"9229",0.008953974198885
"9230",0.00895437526623455
"9231",0.0089549303116836
"9232",0.0089549303116836
"9233",0.00895551470171563
"9234",0.00895551470171563
"9235",0.00895601618648245
"9236",0.00895677765748626
"9237",0.00895680255049336
"9238",0.00895755958029243
"9239",0.00895806552487044
"9240",0.00895813382299449
"9241",0.00895824968226533
"9242",0.00895848402941357
"9243",0.00895848402941357
"9244",0.00895848402941357
"9245",0.00895857170384418
"9246",0.00895875727367046
"9247",0.00895904640940792
"9248",0.00895912135390442
"9249",0.00895965311872371
"9250",0.00896023295712334
"9251",0.00896033867248869
"9252",0.00896033867248869
"9253",0.00896097196982548
"9254",0.00896156823034466
"9255",0.00896156823034466
"9256",0.00896194578716369
"9257",0.00896194578716369
"9258",0.00896194578716369
"9259",0.00896254307156508
"9260",0.00896342332745703
"9261",0.00896366223497158
"9262",0.00896472058976416
"9263",0.00896472058976416
"9264",0.00896491396740784
"9265",0.0089653386869184
"9266",0.00896553300930703
"9267",0.00896553300930703
"9268",0.00896685825931154
"9269",0.00896685825931154
"9270",0.00896693453061492
"9271",0.00896694538899423
"9272",0.00896694538899423
"9273",0.00896696793857077
"9274",0.00896696793857077
"9275",0.00896722035894615
"9276",0.00896737762452371
"9277",0.00896737762452371
"9278",0.00896742667879202
"9279",0.00896742667879202
"9280",0.00896791970624056
"9281",0.00896791970624056
"9282",0.00896843867408681
"9283",0.00896843867408681
"9284",0.0089694278255652
"9285",0.0089694278255652
"9286",0.0089702017145451
"9287",0.0089702017145451
"9288",0.0089702017145451
"9289",0.00897061954992162
"9290",0.00897061954992162
"9291",0.00897098640901528
"9292",0.00897098640901528
"9293",0.00897100918804972
"9294",0.00897102733663158
"9295",0.00897102733663158
"9296",0.00897197987211096
"9297",0.00897197987211096
"9298",0.00897235960319243
"9299",0.00897255291067045
"9300",0.00897346068132521
"9301",0.00897390789048957
"9302",0.00897488198054885
"9303",0.00897488198054885
"9304",0.00897524363023783
"9305",0.00897530623567788
"9306",0.0089754909891
"9307",0.0089754909891
"9308",0.00897693741248717
"9309",0.00897693741248717
"9310",0.00897706457353242
"9311",0.0089771685200517
"9312",0.0089771685200517
"9313",0.00897752333111834
"9314",0.00897752333111834
"9315",0.00897900555628828
"9316",0.00897900555628828
"9317",0.00897900555628828
"9318",0.00897948287382888
"9319",0.00897968117973691
"9320",0.00897968117973691
"9321",0.00897968117973691
"9322",0.00897972584819617
"9323",0.00897972584819617
"9324",0.00897992565745409
"9325",0.00898004329802604
"9326",0.00898004329802604
"9327",0.00898004329802604
"9328",0.00898004329802604
"9329",0.00898102127972589
"9330",0.0089811807348944
"9331",0.00898176026909148
"9332",0.00898176026909148
"9333",0.00898198392217564
"9334",0.00898209179580955
"9335",0.00898221996239568
"9336",0.00898276514630159
"9337",0.00898276514630159
"9338",0.00898279302073457
"9339",0.00898279302073457
"9340",0.00898298371944162
"9341",0.00898298371944162
"9342",0.00898316618299255
"9343",0.00898316618299255
"9344",0.00898326489881174
"9345",0.0089834184088835
"9346",0.00898413008440269
"9347",0.00898428755170699
"9348",0.00898428755170699
"9349",0.00898428755170699
"9350",0.00898428755170699
"9351",0.00898439928139483
"9352",0.00898439928139483
"9353",0.00898454580153929
"9354",0.00898454580153929
"9355",0.00898489137017988
"9356",0.00898502032829662
"9357",0.00898502671027746
"9358",0.00898547359603341
"9359",0.00898547359603341
"9360",0.00898595309617156
"9361",0.00898617202131879
"9362",0.00898634306307122
"9363",0.00898655905594636
"9364",0.00898688441926343
"9365",0.0089868881632269
"9366",0.00898716052702786
"9367",0.00898742897380933
"9368",0.00898746649555271
"9369",0.00898755333955026
"9370",0.00898887099679757
"9371",0.00898890550430553
"9372",0.00898890550430553
"9373",0.00898916347211198
"9374",0.00898916347211198
"9375",0.00898916347211198
"9376",0.00898916347211198
"9377",0.00898916347211198
"9378",0.00898949235024871
"9379",0.00898954903603744
"9380",0.00898986879773322
"9381",0.00899023233113339
"9382",0.00899023233113339
"9383",0.00899052026624547
"9384",0.00899052026624547
"9385",0.00899113026574283
"9386",0.00899211523980048
"9387",0.00899256165628437
"9388",0.00899258937520186
"9389",0.00899274182372012
"9390",0.00899356067206858
"9391",0.00899356067206858
"9392",0.0089943824548615
"9393",0.008994496257961
"9394",0.00899499412952121
"9395",0.00899526736796818
"9396",0.00899532959212967
"9397",0.00899546908666016
"9398",0.00899546908666016
"9399",0.00899745044412725
"9400",0.00899832275113077
"9401",0.00899929543966116
"9402",0.00900020774984034
"9403",0.00900026316803249
"9404",0.00900026369224638
"9405",0.00900048532307229
"9406",0.00900048532307229
"9407",0.00900091274177006
"9408",0.00900097659941401
"9409",0.00900133058038988
"9410",0.00900133058038988
"9411",0.00900213749497181
"9412",0.00900234643559705
"9413",0.00900304055233248
"9414",0.0090032730664279
"9415",0.00900343130357617
"9416",0.00900344806386577
"9417",0.00900387378443679
"9418",0.0090046426432101
"9419",0.0090048192863349
"9420",0.0090048192863349
"9421",0.0090048192863349
"9422",0.00900559962467395
"9423",0.00900565115543661
"9424",0.00900616672923227
"9425",0.00900616672923227
"9426",0.0090068841645139
"9427",0.0090068841645139
"9428",0.00900694564898097
"9429",0.00900694564898097
"9430",0.00900742871053661
"9431",0.00900768455824219
"9432",0.00900768455824219
"9433",0.00900838972683682
"9434",0.00900838972683682
"9435",0.0090085075607963
"9436",0.0090088201020343
"9437",0.0090088780873393
"9438",0.00900889797922966
"9439",0.00900889797922966
"9440",0.00900945562224986
"9441",0.00900964937860516
"9442",0.00901004975269259
"9443",0.00901004975269259
"9444",0.00901035474861733
"9445",0.00901068428736973
"9446",0.00901068428736973
"9447",0.00901094352709997
"9448",0.00901134065401688
"9449",0.00901140121219746
"9450",0.00901140121219746
"9451",0.00901149584520056
"9452",0.00901153083723216
"9453",0.00901153083723216
"9454",0.00901298444914544
"9455",0.00901348688256254
"9456",0.00901383872725037
"9457",0.00901393974477949
"9458",0.00901393974477949
"9459",0.00901427958769885
"9460",0.00901575851076186
"9461",0.00901645217054725
"9462",0.00901686096847465
"9463",0.00901702737550458
"9464",0.00901752950031587
"9465",0.00901772378411725
"9466",0.0090179355858141
"9467",0.00901811093304161
"9468",0.00901866778543869
"9469",0.00901901834585728
"9470",0.00901943409581862
"9471",0.00902126144299242
"9472",0.00902126144299242
"9473",0.00902149734531388
"9474",0.00902186083105094
"9475",0.00902186083105094
"9476",0.0090221022086282
"9477",0.00902295374947182
"9478",0.00902295374947182
"9479",0.00902310857824107
"9480",0.00902324391829135
"9481",0.00902324391829135
"9482",0.00902378145957117
"9483",0.00902583659966572
"9484",0.00902585450294868
"9485",0.00902696057161467
"9486",0.00902717032738576
"9487",0.00902742057992734
"9488",0.00902760825423821
"9489",0.00902760825423821
"9490",0.00902827370886938
"9491",0.00902827370886938
"9492",0.00902834057290469
"9493",0.00902845165805488
"9494",0.00902868005357782
"9495",0.00902879347042729
"9496",0.00902903565058355
"9497",0.00902908983868211
"9498",0.00903002863279212
"9499",0.00903002863279212
"9500",0.00903062804464494
"9501",0.0090308126291393
"9502",0.00903083817446126
"9503",0.00903083817446126
"9504",0.0090308662849059
"9505",0.00903094473159483
"9506",0.00903175706971793
"9507",0.00903182622705245
"9508",0.00903284783869973
"9509",0.00903356730092697
"9510",0.00903372119573098
"9511",0.00903420632773799
"9512",0.00903420632773799
"9513",0.00903443172732843
"9514",0.00903443172732843
"9515",0.00903504814142397
"9516",0.0090354516540937
"9517",0.00903569034461182
"9518",0.00903569484411448
"9519",0.00903576622016145
"9520",0.00903601853333513
"9521",0.0090361732928772
"9522",0.00903657549423709
"9523",0.0090367686116205
"9524",0.0090367686116205
"9525",0.00903694578179426
"9526",0.00903747205020311
"9527",0.00903845577420082
"9528",0.00903873323662441
"9529",0.00903896009141503
"9530",0.00903963050990597
"9531",0.0090397499912962
"9532",0.00903998524323046
"9533",0.00903998524323046
"9534",0.0090402096332497
"9535",0.0090402096332497
"9536",0.0090403052708935
"9537",0.0090403052708935
"9538",0.00904050031762527
"9539",0.00904050031762527
"9540",0.00904078224902238
"9541",0.0090409138611548
"9542",0.00904099829670435
"9543",0.0090411426726803
"9544",0.0090411426726803
"9545",0.009041201948362
"9546",0.009041201948362
"9547",0.009041201948362
"9548",0.00904179205365241
"9549",0.0090418920829094
"9550",0.00904197011971752
"9551",0.0090421421012481
"9552",0.0090421421012481
"9553",0.00904215212896564
"9554",0.00904250811830476
"9555",0.00904253477182815
"9556",0.00904290081337267
"9557",0.00904293309574522
"9558",0.00904293309574522
"9559",0.00904293309574522
"9560",0.00904303517246463
"9561",0.00904427618181203
"9562",0.00904490980596107
"9563",0.00904496267161192
"9564",0.00904507305130364
"9565",0.00904560927037046
"9566",0.00904560927037046
"9567",0.0090461594963287
"9568",0.00904639849630762
"9569",0.00904677150178279
"9570",0.00904677150178279
"9571",0.0090470794897245
"9572",0.0090471430165181
"9573",0.00904741149990018
"9574",0.0090490578526935
"9575",0.00904923479173214
"9576",0.00904935426129072
"9577",0.00904935426129072
"9578",0.00904954103838729
"9579",0.00904988983967847
"9580",0.00904988983967847
"9581",0.00905019271545582
"9582",0.00905051612496899
"9583",0.00905066933166565
"9584",0.00905066933166565
"9585",0.00905071122072476
"9586",0.00905088199497217
"9587",0.00905207255332008
"9588",0.00905207255332008
"9589",0.00905237031396722
"9590",0.00905241465494833
"9591",0.00905241465494833
"9592",0.00905253328826117
"9593",0.00905295834788533
"9594",0.00905295834788533
"9595",0.00905296457142846
"9596",0.00905314525800283
"9597",0.00905374024678496
"9598",0.00905374024678496
"9599",0.00905399882372049
"9600",0.00905435241004393
"9601",0.00905533769490718
"9602",0.00905543135927223
"9603",0.00905563883475702
"9604",0.0090556992034253
"9605",0.00905592196376248
"9606",0.00905628535446634
"9607",0.00905715526762918
"9608",0.0090580531735146
"9609",0.0090580531735146
"9610",0.00905857084584971
"9611",0.00905858320328667
"9612",0.00905904650626954
"9613",0.00905904650626954
"9614",0.00905904650626954
"9615",0.00905914654734397
"9616",0.00905929838820485
"9617",0.00905929838820485
"9618",0.00905986407446757
"9619",0.0090598697015184
"9620",0.00906026520581726
"9621",0.00906043472696894
"9622",0.00906054961877556
"9623",0.0090606319375256
"9624",0.00906087085526874
"9625",0.00906137835770959
"9626",0.00906162162247059
"9627",0.0090618447250389
"9628",0.0090618447250389
"9629",0.00906248516466601
"9630",0.00906302123067282
"9631",0.00906326822553249
"9632",0.00906333794300185
"9633",0.00906363931300935
"9634",0.00906393933840022
"9635",0.00906393933840022
"9636",0.00906429163149058
"9637",0.00906434783352961
"9638",0.00906472342357922
"9639",0.00906474611535779
"9640",0.00906474611535779
"9641",0.0090647474531298
"9642",0.00906483006546466
"9643",0.00906484263731988
"9644",0.00906491051159186
"9645",0.00906516280196024
"9646",0.00906516280196024
"9647",0.00906516280196024
"9648",0.00906549122082179
"9649",0.00906549122082179
"9650",0.00906549122082179
"9651",0.00906557762227767
"9652",0.00906632771578153
"9653",0.00906635182055915
"9654",0.00906706344855823
"9655",0.00906706344855823
"9656",0.0090677602248056
"9657",0.00906786856531938
"9658",0.00906843430148774
"9659",0.00907007965371776
"9660",0.00907041438942158
"9661",0.00907049114874525
"9662",0.00907049114874525
"9663",0.00907098121459471
"9664",0.00907138684528863
"9665",0.00907141622448615
"9666",0.00907141622448615
"9667",0.00907165710952718
"9668",0.00907165710952718
"9669",0.00907173913396864
"9670",0.00907223486185216
"9671",0.00907223486185216
"9672",0.00907317130975993
"9673",0.00907379111301065
"9674",0.00907407521618575
"9675",0.00907407521618575
"9676",0.00907439662020204
"9677",0.00907442914602874
"9678",0.00907442914602874
"9679",0.00907461423195965
"9680",0.00907474190167001
"9681",0.00907507915916139
"9682",0.0090763467727546
"9683",0.00907648590929822
"9684",0.00907658296368075
"9685",0.00907658296368075
"9686",0.00907680498296537
"9687",0.00907689061010342
"9688",0.00907689061010342
"9689",0.00907689061010342
"9690",0.00907732057594934
"9691",0.00907732057594934
"9692",0.00907732057594934
"9693",0.00907737778565532
"9694",0.00907776766000845
"9695",0.00907883060274062
"9696",0.00907883060274062
"9697",0.00907952219755448
"9698",0.00908035751011538
"9699",0.00908035751011538
"9700",0.00908103275515115
"9701",0.00908105079413313
"9702",0.00908153344994822
"9703",0.00908232376909712
"9704",0.00908244985770545
"9705",0.00908250053423543
"9706",0.00908250053423543
"9707",0.00908252857524927
"9708",0.00908252857524927
"9709",0.00908382287787124
"9710",0.00908409581356928
"9711",0.00908409581356928
"9712",0.00908445001978986
"9713",0.00908445001978986
"9714",0.00908449119590293
"9715",0.00908477210437975
"9716",0.00908478108445387
"9717",0.00908478108445387
"9718",0.00908489212316455
"9719",0.00908489212316455
"9720",0.00908489212316455
"9721",0.00908489212316455
"9722",0.00908523999734656
"9723",0.00908536851211472
"9724",0.00908536851211472
"9725",0.00908570814815413
"9726",0.00908580873950504
"9727",0.00908669963036768
"9728",0.00908669963036768
"9729",0.00908685901523598
"9730",0.00908689695202591
"9731",0.00908689695202591
"9732",0.00908708006055126
"9733",0.00908708006055126
"9734",0.00908729483437165
"9735",0.00908729483437165
"9736",0.00908729483437165
"9737",0.00908729483437165
"9738",0.00908756173638126
"9739",0.00908859277058893
"9740",0.00908859277058893
"9741",0.00908920368745514
"9742",0.00908920368745514
"9743",0.00908937882265504
"9744",0.00908940115249413
"9745",0.00908940115249413
"9746",0.00908955896619912
"9747",0.00908961986285051
"9748",0.00908961986285051
"9749",0.00908991245545532
"9750",0.00909042079163047
"9751",0.00909062178918563
"9752",0.00909063991245784
"9753",0.00909071792393445
"9754",0.00909121031013271
"9755",0.00909194999494467
"9756",0.00909220042582704
"9757",0.00909220042582704
"9758",0.00909220042582704
"9759",0.00909271405593726
"9760",0.0090927829495564
"9761",0.00909323350226521
"9762",0.00909468984793438
"9763",0.00909479101140542
"9764",0.00909491516281025
"9765",0.00909504608268852
"9766",0.00909504964007446
"9767",0.00909527038243652
"9768",0.00909559539026394
"9769",0.00909794086157334
"9770",0.00909794086157334
"9771",0.00909794086157334
"9772",0.00909947247579412
"9773",0.00909947247579412
"9774",0.00909953388252915
"9775",0.00909953388252915
"9776",0.00909974573829975
"9777",0.00910111082438803
"9778",0.00910158098009439
"9779",0.00910191749732847
"9780",0.00910191749732847
"9781",0.00910196310114597
"9782",0.00910218635308635
"9783",0.00910223170232383
"9784",0.00910243608876471
"9785",0.00910264319115017
"9786",0.00910290830969562
"9787",0.00910290830969562
"9788",0.00910290830969562
"9789",0.00910319479572885
"9790",0.00910348905628167
"9791",0.00910382618471517
"9792",0.0091042513084546
"9793",0.0091042513084546
"9794",0.00910479644184492
"9795",0.00910498334514942
"9796",0.00910507057637122
"9797",0.00910547339471446
"9798",0.00910585406287923
"9799",0.00910656201270843
"9800",0.00910677845465202
"9801",0.00910697207388256
"9802",0.00910723620449283
"9803",0.00910848362412509
"9804",0.00910848362412509
"9805",0.00910876484426093
"9806",0.00910900030940365
"9807",0.00910921831071554
"9808",0.00910928472150074
"9809",0.00910928472150074
"9810",0.00910942407864423
"9811",0.00911007214541948
"9812",0.00911038213634352
"9813",0.00911038213634352
"9814",0.00911131237349272
"9815",0.00911131237349272
"9816",0.00911149192902416
"9817",0.00911288474577687
"9818",0.00911356762523141
"9819",0.00911371136709804
"9820",0.00911371136709804
"9821",0.0091138994599651
"9822",0.0091138994599651
"9823",0.00911439396894476
"9824",0.00911439396894476
"9825",0.00911439396894476
"9826",0.00911439396894476
"9827",0.00911439396894476
"9828",0.00911463108215249
"9829",0.00911463108215249
"9830",0.00911466125258853
"9831",0.00911466125258853
"9832",0.00911497611929513
"9833",0.00911523499052314
"9834",0.00911523499052314
"9835",0.009115678495487
"9836",0.00911585075362453
"9837",0.00911585655495173
"9838",0.00911687532476324
"9839",0.00911867050005155
"9840",0.00911958669025947
"9841",0.00911958669025947
"9842",0.00911958669025947
"9843",0.00911977363455652
"9844",0.00912036535576211
"9845",0.00912036535576211
"9846",0.0091206120550037
"9847",0.00912074625099213
"9848",0.00912074625099213
"9849",0.00912074625099213
"9850",0.00912152912912934
"9851",0.00912152912912934
"9852",0.0091219984080374
"9853",0.0091225138107881
"9854",0.00912355778174723
"9855",0.00912375481003191
"9856",0.00912419128648834
"9857",0.00912456355387103
"9858",0.00912496736403157
"9859",0.00912546782551205
"9860",0.00912546782551205
"9861",0.00912586748738398
"9862",0.00912586748738398
"9863",0.00912631452291035
"9864",0.00912668911916659
"9865",0.00912670366151902
"9866",0.00912675618531955
"9867",0.0091273362520442
"9868",0.0091273362520442
"9869",0.00912748589676005
"9870",0.00912748589676005
"9871",0.00912915056423791
"9872",0.00913018442690383
"9873",0.00913018442690383
"9874",0.00913018442690383
"9875",0.00913019438046503
"9876",0.00913033335050606
"9877",0.00913069890781959
"9878",0.00913069890781959
"9879",0.00913098683948532
"9880",0.00913141378343929
"9881",0.00913207260392312
"9882",0.00913242582808738
"9883",0.00913242582808738
"9884",0.00913242582808738
"9885",0.00913255258359935
"9886",0.0091331463097829
"9887",0.00913347195406145
"9888",0.00913359377348155
"9889",0.00913359377348155
"9890",0.0091339685132078
"9891",0.00913495262945052
"9892",0.00913498112107747
"9893",0.00913498112107747
"9894",0.00913523901156965
"9895",0.00913538833660799
"9896",0.00913566252714459
"9897",0.00913590517103913
"9898",0.00913708634740107
"9899",0.00913784570884268
"9900",0.00913847719018201
"9901",0.00913849628548591
"9902",0.00913905384182168
"9903",0.00913925881765887
"9904",0.00913925881765887
"9905",0.00913935544058786
"9906",0.00913935544058786
"9907",0.00913947107547619
"9908",0.00913962385863709
"9909",0.00913970139519904
"9910",0.00914039334171368
"9911",0.00914039334171368
"9912",0.00914057003468094
"9913",0.00914074434671341
"9914",0.00914074434671341
"9915",0.00914095703129691
"9916",0.00914098878208691
"9917",0.00914162651627959
"9918",0.0091421397071626
"9919",0.0091421397071626
"9920",0.00914218242246712
"9921",0.00914227085417829
"9922",0.00914227085417829
"9923",0.00914236577483452
"9924",0.00914277322866275
"9925",0.00914277322866275
"9926",0.00914285832910211
"9927",0.00914357902847573
"9928",0.00914384071921537
"9929",0.00914398993533838
"9930",0.00914437565552384
"9931",0.00914437565552384
"9932",0.00914522971842247
"9933",0.00914543458618777
"9934",0.00914553675808671
"9935",0.00914567793440035
"9936",0.00914573720416034
"9937",0.00914586300959497
"9938",0.00914609487600304
"9939",0.0091461176732901
"9940",0.00914632354944422
"9941",0.00914659516635863
"9942",0.00914659516635863
"9943",0.00914662963236967
"9944",0.0091471400210823
"9945",0.00914771488971489
"9946",0.00914792575995738
"9947",0.00914798812170758
"9948",0.00914798812170758
"9949",0.00914956546369816
"9950",0.00914980901123674
"9951",0.0091499037171866
"9952",0.00915014501618217
"9953",0.00915014501618217
"9954",0.00915014501618217
"9955",0.00915050359904879
"9956",0.00915050359904879
"9957",0.00915055863834491
"9958",0.00915113896861042
"9959",0.00915131063796748
"9960",0.00915256012832322
"9961",0.00915299876542908
"9962",0.00915321222554977
"9963",0.00915345008079838
"9964",0.00915345008079838
"9965",0.00915363842479888
"9966",0.00915421932476379
"9967",0.00915441524064198
"9968",0.00915444125875009
"9969",0.00915457248105978
"9970",0.00915457248105978
"9971",0.00915463797509519
"9972",0.00915519949826948
"9973",0.00915549436388974
"9974",0.00915580481867073
"9975",0.00915580481867073
"9976",0.00915611141828343
"9977",0.00915611141828343
"9978",0.00915690042113204
"9979",0.00915720359545813
"9980",0.00915751282173916
"9981",0.00915831954482438
"9982",0.00915847047607254
"9983",0.00915989140399953
"9984",0.00915989140399953
"9985",0.00916031014432628
"9986",0.00916050827904846
"9987",0.00916056113644192
"9988",0.00916075352320189
"9989",0.00916131242788021
"9990",0.00916147708783754
"9991",0.00916213573228586
"9992",0.00916213573228586
"9993",0.00916263270712903
"9994",0.00916348441955239
"9995",0.00916348441955239
"9996",0.00916348441955239
"9997",0.00916411457500055
"9998",0.00916411457500055
"9999",0.00916411457500055
"10000",0.00916485021693647
"10001",0.00916648451703428
"10002",0.00916655737079608
"10003",0.00916662848738226
"10004",0.00916707445174947
"10005",0.00916707445174947
"10006",0.00916707473491307
"10007",0.00916707473491307
"10008",0.00916738268995887
"10009",0.00916777722650863
"10010",0.00916819639259425
"10011",0.00916847105163321
"10012",0.00916911066863524
"10013",0.00916911066863524
"10014",0.00916919544479911
"10015",0.00917036396607662
"10016",0.0091704538069366
"10017",0.0091704538069366
"10018",0.00917053832860215
"10019",0.00917134224669891
"10020",0.00917134224669891
"10021",0.00917239066145636
"10022",0.00917250830992122
"10023",0.00917252119048606
"10024",0.00917253244746163
"10025",0.00917267196244864
"10026",0.00917273101996496
"10027",0.00917292846642626
"10028",0.00917292846642626
"10029",0.0091731197267787
"10030",0.00917317318840805
"10031",0.00917324392176821
"10032",0.00917376000647308
"10033",0.00917518011738849
"10034",0.00917655654327765
"10035",0.00917655654327765
"10036",0.00917708034481401
"10037",0.00917708034481401
"10038",0.00917726371861005
"10039",0.00917769086184084
"10040",0.00917822116463629
"10041",0.00917827313436892
"10042",0.00917827313436892
"10043",0.00917834354626057
"10044",0.00917874611336134
"10045",0.00917874611336134
"10046",0.0091789375561826
"10047",0.00917960181871336
"10048",0.00918017676584304
"10049",0.00918116032263372
"10050",0.00918120851161686
"10051",0.00918126900018712
"10052",0.00918131277774947
"10053",0.00918169678431824
"10054",0.00918169678431824
"10055",0.00918235205432416
"10056",0.00918235205432416
"10057",0.00918246681267987
"10058",0.00918280186124421
"10059",0.00918280186124421
"10060",0.00918280186124421
"10061",0.00918313442848728
"10062",0.00918387461587533
"10063",0.00918387894305028
"10064",0.00918387894305028
"10065",0.00918392116883493
"10066",0.00918392116883493
"10067",0.00918469218587781
"10068",0.00918469218587781
"10069",0.00918469218587781
"10070",0.00918531015798685
"10071",0.00918573114859345
"10072",0.00918603251577788
"10073",0.0091860774187924
"10074",0.00918624059934825
"10075",0.00918638949738582
"10076",0.00918726048587182
"10077",0.00918755839864227
"10078",0.0091875637786748
"10079",0.00918869110700049
"10080",0.00918902882372452
"10081",0.00918904357256989
"10082",0.00918905893222532
"10083",0.00918938366482014
"10084",0.00919036713090549
"10085",0.00919056681947517
"10086",0.00919143956119628
"10087",0.00919154663066091
"10088",0.00919154663066091
"10089",0.00919196709766534
"10090",0.00919212737526276
"10091",0.00919238891634966
"10092",0.00919278809937429
"10093",0.00919278809937429
"10094",0.00919303533426818
"10095",0.00919340940112712
"10096",0.00919340940112712
"10097",0.00919425001957097
"10098",0.00919445303835342
"10099",0.00919461000576571
"10100",0.00919466643493094
"10101",0.0091946778094224
"10102",0.00919468187505912
"10103",0.00919489562722009
"10104",0.0091949852411648
"10105",0.00919525492892548
"10106",0.00919597702466091
"10107",0.00919598062089522
"10108",0.00919598062089522
"10109",0.00919623291584126
"10110",0.00919653582892299
"10111",0.00919690630131043
"10112",0.00919690630131043
"10113",0.00919748247048424
"10114",0.00919748247048424
"10115",0.00919751950728409
"10116",0.00919751950728409
"10117",0.00919768115227393
"10118",0.00919840918506554
"10119",0.00919856136807662
"10120",0.00919856136807662
"10121",0.0091985762607405
"10122",0.0091985762607405
"10123",0.0091985762607405
"10124",0.00919921845853144
"10125",0.00920082334814221
"10126",0.00920083877146693
"10127",0.00920146570025226
"10128",0.00920146570025226
"10129",0.00920194642562677
"10130",0.0092021884663106
"10131",0.00920256418260335
"10132",0.00920256418260335
"10133",0.00920256418260335
"10134",0.0092029042065398
"10135",0.00920317294524831
"10136",0.00920329919912144
"10137",0.0092035224670638
"10138",0.00920405956882686
"10139",0.00920405956882686
"10140",0.0092048394564741
"10141",0.00920607639512572
"10142",0.00920607639512572
"10143",0.00920712103683252
"10144",0.00920712103683252
"10145",0.00920743890739217
"10146",0.00920752692567561
"10147",0.00920796682724634
"10148",0.00920796682724634
"10149",0.00920808389850913
"10150",0.00920808389850913
"10151",0.00920837384290751
"10152",0.00920840867313
"10153",0.00920840867313
"10154",0.00920840867313
"10155",0.00920840867313
"10156",0.00920840867313
"10157",0.00920848727072265
"10158",0.00920859239297167
"10159",0.00920859239297167
"10160",0.00920955869052165
"10161",0.00921062979328702
"10162",0.00921062979328702
"10163",0.00921076315376468
"10164",0.00921076315376468
"10165",0.0092109774865845
"10166",0.00921118431612089
"10167",0.00921129413778066
"10168",0.00921129413778066
"10169",0.00921129413778066
"10170",0.00921178804056888
"10171",0.00921186338665869
"10172",0.00921222484967887
"10173",0.00921248074933934
"10174",0.00921259916730233
"10175",0.00921259916730233
"10176",0.0092136215381815
"10177",0.00921363673701381
"10178",0.00921363673701381
"10179",0.00921461850484007
"10180",0.00921461850484007
"10181",0.0092155927696419
"10182",0.0092155927696419
"10183",0.00921564725616675
"10184",0.00921564725616675
"10185",0.00921620361966935
"10186",0.00921768334903261
"10187",0.00921789121794514
"10188",0.00921942766432127
"10189",0.00921947578814231
"10190",0.00921985481442678
"10191",0.00921995009495624
"10192",0.00922040850600658
"10193",0.00922089452741737
"10194",0.00922099992494874
"10195",0.00922107006441442
"10196",0.00922130901346929
"10197",0.00922132677483234
"10198",0.00922132677483234
"10199",0.00922141743801963
"10200",0.00922149704737174
"10201",0.00922235662661741
"10202",0.00922377478249181
"10203",0.00922429764723975
"10204",0.00922583688057121
"10205",0.00922583688057121
"10206",0.00922685272341517
"10207",0.00922707123690536
"10208",0.00922733419817445
"10209",0.00922733419817445
